True Amplitude,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
239500,1.3850232462369339e-06,4.386813024601189e-07,5.125331040364183e-44,6.744869770899921e-142,0.0,0.0,0.0,0.0
239600,1.3832779403472869e-06,4.3795308307675774e-07,4.3787518867123503e-44,4.4132395158675184e-142,0.0,0.0,0.0,0.0
239700,1.3815251539169779e-06,4.37221978092389e-07,3.740384308792749e-44,2.886796545716489e-142,0.0,0.0,0.0,0.0
239800,1.3797649253721133e-06,4.3648801480010024e-07,3.194622809869741e-44,1.8877722822586156e-142,0.0,0.0,0.0,0.0
239900,1.3779972939924943e-06,4.3575122077809987e-07,2.7281008624206953e-44,1.2341211146565328e-142,0.0,0.0,0.0,0.0
240000,1.3762222999088566e-06,4.350116238896404e-07,2.3293713540436093e-44,8.065674838058952e-143,0.0,0.0,0.0,0.0
240100,1.3744399840996123e-06,4.3426925228219715e-07,1.9886323986677204e-44,5.269851607125858e-143,0.0,0.0,0.0,0.0
240200,1.372650388387622e-06,4.335241343870911e-07,1.6974921077298602e-44,3.442158085444536e-143,0.0,0.0,0.0,0.0
240300,1.3708535554367635e-06,4.3277629891904065e-07,1.4487668153784763e-44,2.247698145127068e-143,0.0,0.0,0.0,0.0
240400,1.3690495287480726e-06,4.320257748755057e-07,1.2363080255868796e-44,1.4673033592185485e-143,0.0,0.0,0.0,0.0
240500,1.36723835265613e-06,4.312725915363067e-07,1.054854014744427e-44,9.575833492816194e-144,0.0,0.0,0.0,0.0
240600,1.3654200723248624e-06,4.305167784629759e-07,8.999025958498484e-45,6.247525094892835e-144,0.0,0.0,0.0,0.0
240700,1.363594733743359e-06,4.2975836549818365e-07,7.676020428323378e-45,4.0748739786382224e-144,0.0,0.0,0.0,0.0
240800,1.3617623837216624e-06,4.2899738276524887e-07,6.546575969119543e-45,2.6570217184443527e-144,0.0,0.0,0.0,0.0
240900,1.3599230698858785e-06,4.2823386066740557e-07,5.582513409125543e-45,1.7320115188126956e-144,0.0,0.0,0.0,0.0
241000,1.358076840673807e-06,4.2746782988739625e-07,4.759735403309733e-45,1.1287069443264474e-144,0.0,0.0,0.0,0.0
241100,1.356223745329771e-06,4.266993213865977e-07,4.05763818887308e-45,7.353369128716171e-145,0.0,0.0,0.0,0.0
241200,1.3543638338996613e-06,4.259283664045397e-07,3.458607673731384e-45,4.789236540045523e-145,0.0,0.0,0.0,0.0
241300,1.3524971572257122e-06,4.2515499645829605e-07,2.947587831706635e-45,3.1183219849465766e-145,0.0,0.0,0.0,0.0
241400,1.350623766940905e-06,4.24379243341722e-07,2.5117110839054513e-45,2.029786572742535e-145,0.0,0.0,0.0,0.0
241500,1.3487437154636984e-06,4.236011391247252e-07,2.1399818109004043e-45,1.3208531716062199e-145,0.0,0.0,0.0,0.0
241600,1.3468570559919888e-06,4.228207161527818e-07,1.8230053986216402e-45,8.592775411414576e-146,0.0,0.0,0.0,0.0
241700,1.3449638424973396e-06,4.220380070460303e-07,1.5527563013346828e-45,5.588395415564109e-146,0.0,0.0,0.0,0.0
241800,1.3430641297189132e-06,4.2125304469854105e-07,1.3223795327302548e-45,3.6334195112304936e-146,0.0,0.0,0.0,0.0
241900,1.341157973157184e-06,4.204658622778367e-07,1.126020792462675e-45,2.3616672638666837e-146,0.0,0.0,0.0,0.0
242000,1.3392454290675949e-06,4.1967649322372045e-07,9.586811189509374e-46,1.5346050562167098e-146,0.0,0.0,0.0,0.0
242100,1.3373265544540235e-06,4.1888497124784627e-07,8.160925457869599e-46,9.968947050660809e-147,0.0,0.0,0.0,0.0
242200,1.3354014070619912e-06,4.1809133033292907e-07,6.946117423662106e-46,6.47405974905472e-147,0.0,0.0,0.0,0.0
242300,1.3334700453718895e-06,4.172956047316575e-07,5.911290511089858e-46,4.203188493124414e-147,0.0,0.0,0.0,0.0
242400,1.3315325285920573e-06,4.164978289662459e-07,5.029907039936973e-46,2.7280716925716484e-147,0.0,0.0,0.0,0.0
242500,1.3295889166513793e-06,4.156980378272102e-07,4.279323187513733e-46,1.770139288143146e-147,0.0,0.0,0.0,0.0
242600,1.3276392701922633e-06,4.1489626637308233e-07,3.640220474450822e-46,1.1482431224965384e-147,0.0,0.0,0.0,0.0
242700,1.3256836505630038e-06,4.1409254992883384e-07,3.0961198368712742e-46,7.446205433066865e-148,0.0,0.0,0.0,0.0
242800,1.3237221198102616e-06,4.132869240857461e-07,2.632966349410201e-46,4.827373745442909e-148,0.0,0.0,0.0,0.0
242900,1.3217547406713764e-06,4.124794246999209e-07,2.2387743794947664e-46,3.1286831545158176e-148,0.0,0.0,0.0,0.0
243000,1.3197815765664617e-06,4.1167008789161555e-07,1.90332442383022e-46,2.0271551683933485e-148,0.0,0.0,0.0,0.0
243100,1.3178026915903593e-06,4.108589500445482e-07,1.6179041381201135e-46,1.3130678004879612e-148,0.0,0.0,0.0,0.0
243200,1.3158181505045845e-06,4.1004604780457204e-07,1.3750871505884244e-46,8.502801872173909e-149,0.0,0.0,0.0,0.0
243300,1.3138280187289936e-06,4.092314180789127e-07,1.1685441746347094e-46,5.5044219351487865e-149,0.0,0.0,0.0,0.0
243400,1.3118323623334573e-06,4.084150980352242e-07,9.928817279820162e-47,3.562346202696086e-149,0.0,0.0,0.0,0.0
243500,1.3098312480292364e-06,4.075971251006057e-07,8.435044439430862e-47,2.3048107971279996e-149,0.0,0.0,0.0,0.0
243600,1.3078247431603985e-06,4.067775369604491e-07,7.164975411681922e-47,1.4907649912713061e-149,0.0,0.0,0.0,0.0
243700,1.3058129156950147e-06,4.059563715578008e-07,6.085265154102186e-47,9.639573970994298e-150,0.0,0.0,0.0,0.0
243800,1.3037958342162994e-06,4.0513366709190216e-07,5.167515424003261e-47,6.231337079153389e-150,0.0,0.0,0.0,0.0
243900,1.3017735679135736e-06,4.043094620172899e-07,4.387544451348773e-47,4.0269793119395345e-150,0.0,0.0,0.0,0.0
244000,1.299746186573104e-06,4.0348379504295115e-07,3.7247639053084123e-47,2.6016705545076793e-150,0.0,0.0,0.0,0.0
244100,1.297713760568933e-06,4.026567051309228e-07,3.161647470495101e-47,1.6803507891020808e-150,0.0,0.0,0.0,0.0
244200,1.295676360853426e-06,4.018282314954422e-07,2.68327762990211e-47,1.0849815578709277e-150,0.0,0.0,0.0,0.0
244300,1.2936340589478573e-06,4.0099841360173386e-07,2.2769592025227835e-47,7.003570547139808e-151,0.0,0.0,0.0,0.0
244400,1.2915869269329423e-06,4.001672911649118e-07,1.9318898521082485e-47,4.5195105912215055e-151,0.0,0.0,0.0,0.0
244500,1.2895350374389628e-06,3.9933490414876034e-07,1.6388792101384016e-47,2.915667921309901e-151,0.0,0.0,0.0,0.0
244600,1.2874784636361508e-06,3.98501292764734e-07,1.3901094757604856e-47,1.8804399027668918e-151,0.0,0.0,0.0,0.0
244700,1.2854172792246817e-06,3.976664974706441e-07,1.1789313980197633e-47,1.2124270224806377e-151,0.0,0.0,0.0,0.0
244800,1.2833515584248843e-06,3.968305589694793e-07,9.996904367759781e-48,7.814955434385846e-152,0.0,0.0,0.0,0.0
244900,1.281281375967004e-06,3.959935182083311e-07,8.475786601438823e-48,5.035842672093826e-152,0.0,0.0,0.0,0.0
245000,1.279206807081152e-06,3.9515541637701256e-07,7.185085868970311e-48,3.24408743476643e-152,0.0,0.0,0.0,0.0
245100,1.2771279274869165e-06,3.9431629490687895e-07,6.090057380670159e-48,2.0892369468439826e-152,0.0,0.0,0.0,0.0
245200,1.2750448133833376e-06,3.9347619546953394e-07,5.1611713670538735e-48,1.3451093561141952e-152,0.0,0.0,0.0,0.0
245300,1.2729575414380873e-06,3.926351599756075e-07,4.373334002160284e-48,8.657694140178765e-153,0.0,0.0,0.0,0.0
245400,1.2708661887773064e-06,3.91793230573442e-07,3.7052241586721316e-48,5.570852167153216e-153,0.0,0.0,0.0,0.0
245500,1.2687708329748353e-06,3.909504496477647e-07,3.1387288567265295e-48,3.583569058052476e-153,0.0,0.0,0.0,0.0
245600,1.2666715520416694e-06,3.901068598183366e-07,2.658462791478192e-48,2.3045422347103e-153,0.0,0.0,0.0,0.0
245700,1.264568424415208e-06,3.8926250393865767e-07,2.2513594780601323e-48,1.48159094403408e-153,0.0,0.0,0.0,0.0
245800,1.2624615289484308e-06,3.8841742509457357e-07,1.9063233904020248e-48,9.522406285778704e-154,0.0,0.0,0.0,0.0
245900,1.2603509448990217e-06,3.875716666028412e-07,1.613934038508557e-48,6.11842793524551e-154,0.0,0.0,0.0,0.0
246000,1.2582367519185698e-06,3.8672527200981285e-07,1.3661942666138458e-48,3.930137459620228e-154,0.0,0.0,0.0,0.0
246100,1.2561190300413936e-06,3.8587828508998824e-07,1.1563161957914976e-48,2.523773530405576e-154,0.0,0.0,0.0,0.0
246200,1.2539978596736558e-06,3.8503074984452607e-07,9.785392078566064e-49,1.620196804221982e-154,0.0,0.0,0.0,0.0
246300,1.2518733215821765e-06,3.8418271049977657e-07,8.27975197338753e-49,1.0398241762508713e-154,0.0,0.0,0.0,0.0
246400,1.249745496883202e-06,3.8333421150590097e-07,7.004770259223388e-49,6.671550835780005e-155,0.0,0.0,0.0,0.0
246500,1.2476144670314618e-06,3.824852975353139e-07,5.925267169842328e-49,4.279257671516385e-155,0.0,0.0,0.0,0.0
246600,1.2454803138085019e-06,3.8163601348110117e-07,5.011404420305657e-49,2.7440045402309925e-155,0.0,0.0,0.0,0.0
246700,1.2433431193117607e-06,3.807864044556125e-07,4.237877890232364e-49,1.7590410022494388e-155,0.0,0.0,0.0,0.0
246800,1.2412029659429657e-06,3.7993651578878626e-07,3.583231759712742e-49,1.127306079808901e-155,0.0,0.0,0.0,0.0
246900,1.2390599363968678e-06,3.7908639302663895e-07,3.0292759127097487e-49,7.222415761769974e-156,0.0,0.0,0.0,0.0
247000,1.2369141136497471e-06,3.7823608192968325e-07,2.5605911326175593e-49,4.625917365152188e-156,0.0,0.0,0.0,0.0
247100,1.2347655809479725e-06,3.7738562847123295e-07,2.1641089226101108e-49,2.962020127014555e-156,0.0,0.0,0.0,0.0
247200,1.2326144217965165e-06,3.765350788358404e-07,1.8287547488807394e-49,1.8960635498507647e-156,0.0,0.0,0.0,0.0
247300,1.2304607199473958e-06,3.7568447941758675e-07,1.5451451783580667e-49,1.2133679601976097e-156,0.0,0.0,0.0,0.0
247400,1.2283045593880953e-06,3.748338768184511e-07,1.3053308071923697e-49,7.76259460100957e-157,0.0,0.0,0.0,0.0
247500,1.226146024330044e-06,3.739833178465841e-07,1.102578089012505e-49,4.9647346098660935e-157,0.0,0.0,0.0,0.0
247600,1.2239851991969591e-06,3.7313284951455464e-07,9.311842040564026e-50,3.174387351246331e-157,0.0,0.0,0.0,0.0
247700,1.2218221686132758e-06,3.7228251903769696e-07,7.863199885476569e-50,2.0290771077307878e-157,0.0,0.0,0.0,0.0
247800,1.2196570173924234e-06,3.714323738322661e-07,6.638966909309096e-50,1.29661765785629e-157,0.0,0.0,0.0,0.0
247900,1.217489830525238e-06,3.7058246151366805e-07,5.604529572555978e-50,8.283236506043501e-158,0.0,0.0,0.0,0.0
248000,1.2153206931682777e-06,3.6973282989469423e-07,4.7305898867425905e-50,5.290088542229854e-158,0.0,0.0,0.0,0.0
248100,1.213149690632056e-06,3.688835269836509e-07,3.9923527383640537e-50,3.377540534912765e-158,0.0,0.0,0.0,0.0
248200,1.2109769083695743e-06,3.6803460098250724e-07,3.368836899382384e-50,2.155822240552348e-158,0.0,0.0,0.0,0.0
248300,1.208802431964463e-06,3.671861002850612e-07,2.842290985940393e-50,1.3756250497444134e-158,0.0,0.0,0.0,0.0
248400,1.2066263471191445e-06,3.663380734749684e-07,2.397698452535492e-50,8.775299596635511e-159,0.0,0.0,0.0,0.0
248500,1.2044487396435961e-06,3.6549056932395916e-07,2.0223581104500742e-50,5.596268962874462e-159,0.0,0.0,0.0,0.0
248600,1.2022696954432572e-06,3.64643636789725e-07,1.7055287000438677e-50,3.5678776640147864e-159,0.0,0.0,0.0,0.0
248700,1.20008930050746e-06,3.637973250141113e-07,1.4381277805326136e-50,2.2740294251386668e-159,0.0,0.0,0.0,0.0
248800,1.1979076408978488e-06,3.629516833210084e-07,1.2124766739908128e-50,1.4489618620797308e-159,0.0,0.0,0.0,0.0
248900,1.1957248027367158e-06,3.621067612144088e-07,1.0220844515936468e-50,9.229806125137412e-160,0.0,0.0,0.0,0.0
249000,1.1935408721951432e-06,3.6126260837635546e-07,8.614650128083135e-51,5.877639589116321e-160,0.0,0.0,0.0,0.0
249100,1.1913559354817067e-06,3.6041927466487614e-07,7.259822106321557e-51,3.74186465560741e-160,0.0,0.0,0.0,0.0
249200,1.1891700788306234e-06,3.595768101119164e-07,6.117187421344523e-51,2.3814855302704325e-160,0.0,0.0,0.0,0.0
249300,1.1869833884902255e-06,3.587352649212012e-07,5.15365173945734e-51,1.5152439852277837e-160,0.0,0.0,0.0,0.0
249400,1.1847959507114588e-06,3.5789468946613764e-07,4.341260243751304e-51,9.63811135781064e-161,0.0,0.0,0.0,0.0
249500,1.182607851736276e-06,3.5705513428759926e-07,3.6564029231522396e-51,6.1288086211385006e-161,0.0,0.0,0.0,0.0
249600,1.1804191777861761e-06,3.5621665009187525e-07,3.079142206106273e-51,3.896143374021811e-161,0.0,0.0,0.0,0.0
249700,1.1782300150506584e-06,3.553792877482769e-07,2.59264418813007e-51,2.4761021048631223e-161,0.0,0.0,0.0,0.0
249800,1.1760404496759314e-06,3.545430982870662e-07,2.182697563212966e-51,1.5731745717161514e-161,0.0,0.0,0.0,0.0
249900,1.1738505677532415e-06,3.537081328970962e-07,1.837306795360509e-51,9.992175104110847e-162,0.0,0.0,0.0,0.0
250000,1.1716604553078539e-06,3.528744429235978e-07,1.5463481240931683e-51,6.344799512946219e-162,0.0,0.0,0.0,0.0
250100,1.169470198287432e-06,3.520420798657973e-07,1.3012787422588117e-51,4.0276388412832005e-162,0.0,0.0,0.0,0.0
250200,1.1672798825508396e-06,3.512110953746673e-07,1.0948909634496694e-51,2.5559825627491286e-162,0.0,0.0,0.0,0.0
250300,1.165089593856976e-06,3.503815412504743e-07,9.211044499091622e-52,1.6215860603192303e-162,0.0,0.0,0.0,0.0
250400,1.162899417853542e-06,3.4955346944043896e-07,7.747906342221928e-52,1.0284824077239912e-162,0.0,0.0,0.0,0.0
250500,1.1607094400658283e-06,3.487269320363273e-07,6.516243683483841e-52,6.521214446036799e-163,0.0,0.0,0.0,0.0
250600,1.1585197458857078e-06,3.47901981271993e-07,5.479585962937238e-52,4.133660889749623e-163,0.0,0.0,0.0,0.0
250700,1.1563304205606268e-06,3.470786695208724e-07,4.60718492851158e-52,2.6194852609091052e-163,0.0,0.0,0.0,0.0
250800,1.15414154918247e-06,3.462570492935911e-07,3.8731205810384244e-52,1.6594792326225072e-163,0.0,0.0,0.0,0.0
250900,1.1519532166767995e-06,3.454371732352592e-07,3.2555462084754715e-52,1.0509993173821619e-163,0.0,0.0,0.0,0.0
251000,1.1497655077919918e-06,3.446190941231085e-07,2.736050965148438e-52,6.654383029794855e-164,0.0,0.0,0.0,0.0
251100,1.1475785070882817e-06,3.438028648638017e-07,2.2991217741833506e-52,4.211995576306079e-164,0.0,0.0,0.0,0.0
251200,1.1453922989271914e-06,3.429885384908881e-07,1.931689143591677e-52,2.6652795477668193e-164,0.0,0.0,0.0,0.0
251300,1.1432069674608076e-06,3.421761681620574e-07,1.6227438666668192e-52,1.6860574808229832e-164,0.0,0.0,0.0,0.0
251400,1.1410225966211472e-06,3.413658071565622e-07,1.3630135915484006e-52,1.0662934356017984e-164,0.0,0.0,0.0,0.0
251500,1.1388392701096829e-06,3.405575088725104e-07,1.1446899490112715e-52,6.74148921564544e-165,0.0,0.0,0.0,0.0
251600,1.1366570713869158e-06,3.3975132682416724e-07,9.611983692605997e-53,4.2609820243248238e-165,0.0,0.0,0.0,0.0
251700,1.1344760836618741e-06,3.389473146390412e-07,8.0700393797767015e-53,2.6923921113112174e-165,0.0,0.0,0.0,0.0
251800,1.1322963898819107e-06,3.381455260553932e-07,6.774476731997287e-53,1.7007546465888828e-165,0.0,0.0,0.0,0.0
251900,1.1301180727224366e-06,3.3734601491909007e-07,5.686084766985204e-53,1.0740383094432172e-165,0.0,0.0,0.0,0.0
252000,1.1279412145768799e-06,3.365488351809979e-07,4.7718675084637925e-53,6.780670298596227e-166,0.0,0.0,0.0,0.0
252100,1.1257658975464643e-06,3.3575404089406907e-07,4.004062952425683e-53,4.279570969762083e-166,0.0,0.0,0.0,0.0
252200,1.1235922034302878e-06,3.3496168621027456e-07,3.3593162418291906e-53,2.7002413729403886e-166,0.0,0.0,0.0,0.0
252300,1.1214202137154147e-06,3.3417182537791586e-07,2.817982912555031e-53,1.703255072482049e-166,0.0,0.0,0.0,0.0
252400,1.1192500095672576e-06,3.333845127385014e-07,2.3635418351948476e-53,1.0740674223945034e-166,0.0,0.0,0.0,0.0
252500,1.1170816718195344e-06,3.3259980272372186e-07,1.982100655307372e-53,6.7710831456126634e-167,0.0,0.0,0.0,0.0
252600,1.1149152809648777e-06,3.318177498525628e-07,1.6619792192902118e-53,4.2673621292554395e-167,0.0,0.0,0.0,0.0
252700,1.1127509171452281e-06,3.310384087281324e-07,1.393358740313105e-53,2.6886582296642794e-167,0.0,0.0,0.0,0.0
252800,1.110588660142368e-06,3.3026183403461175e-07,1.1679863733737277e-53,1.6935048741257344e-167,0.0,0.0,0.0,0.0
252900,1.108428589368707e-06,3.29488080534132e-07,9.789264851064537e-54,1.0663801470064278e-167,0.0,0.0,0.0,0.0
253000,1.1062707838577889e-06,3.287172030636069e-07,8.203512686733575e-54,6.712934362094118e-168,0.0,0.0,0.0,0.0
253100,1.1041153222554328e-06,3.2794925653158355e-07,6.8736450598053e-54,4.2246185315193774e-168,0.0,0.0,0.0,0.0
253200,1.1019622828104053e-06,3.2718429591494033e-07,5.758532516092197e-54,2.6578921114379193e-168,0.0,0.0,0.0,0.0
253300,1.0998117433657187e-06,3.2642237625571943e-07,4.823630331750438e-54,1.6717138709241517e-168,0.0,0.0,0.0,0.0
253400,1.0976637813495988e-06,3.2566355265781806e-07,4.0399285492452294e-54,1.05114176737805e-168,0.0,0.0,0.0,0.0
253500,1.0955184737668345e-06,3.2490788028369447e-07,3.383068752124211e-54,6.607472888980332e-169,0.0,0.0,0.0,0.0
253600,1.0933758971901923e-06,3.241554143509535e-07,2.832601209310913e-54,4.152257095419156e-169,0.0,0.0,0.0,0.0
253700,1.091236127751703e-06,3.23406210129008e-07,2.3713601723376222e-54,2.6086020505930635e-169,0.0,0.0,0.0,0.0
253800,1.0890992411344324e-06,3.226603229356787e-07,1.9849386104787928e-54,1.638348078716063e-169,0.0,0.0,0.0,0.0
253900,1.0869653125641626e-06,3.21917808133722e-07,1.6612466207310257e-54,1.0286775703634806e-169,0.0,0.0,0.0,0.0
254000,1.0848344168009458e-06,3.211787211273715e-07,1.3901402379481446e-54,6.45694540096694e-170,0.0,0.0,0.0,0.0
254100,1.0827066281313754e-06,3.2044311735877034e-07,1.1631094676325346e-54,4.051815926085367e-170,0.0,0.0,0.0,0.0
254200,1.0805820203603262e-06,3.197110523044877e-07,9.730161311712774e-55,2.5418332099497393e-170,0.0,0.0,0.0,0.0
254300,1.0784606668032197e-06,3.189825814718865e-07,8.138736023329426e-55,1.5941131395188896e-170,0.0,0.0,0.0,0.0
254400,1.0763426402783067e-06,3.182577603955261e-07,6.806617682532541e-55,9.99461300526598e-171,0.0,0.0,0.0,0.0
254500,1.07422801309886e-06,3.1753664463353985e-07,5.69171604728449e-55,6.264516730443142e-171,0.0,0.0,0.0,0.0
254600,1.0721168570658955e-06,3.168192897638692e-07,4.758746454787857e-55,3.9253999582186904e-171,0.0,0.0,0.0,0.0
254700,1.0700092434605874e-06,3.161057513806412e-07,3.978133743368342e-55,2.458980037155651e-171,0.0,0.0,0.0,0.0
254800,1.067905243037119e-06,3.1539608509035345e-07,3.325092001640962e-55,1.5399295112576176e-171,0.0,0.0,0.0,0.0
254900,1.065804926015441e-06,3.1469034650809955e-07,2.7788520535124564e-55,9.640985511217975e-172,0.0,0.0,0.0,0.0
255000,1.063708362074256e-06,3.13988591253719e-07,2.3220130572673368e-55,6.034159253545976e-172,0.0,0.0,0.0,0.0
255100,1.0616156203441345e-06,3.1329087494800014e-07,1.9399983584775295e-55,3.7756076293689444e-172,0.0,0.0,0.0,0.0
255200,1.0595267694006296e-06,3.125972532087835e-07,1.6205989014625382e-55,2.361737859294895e-172,0.0,0.0,0.0,0.0
255300,1.0574418772578152e-06,3.1190778164690324e-07,1.3535901667334e-55,1.4769006356934988e-172,0.0,0.0,0.0,0.0
255400,1.055361011361481e-06,3.112225158624318e-07,1.1304108416354366e-55,9.233059042447907e-173,0.0,0.0,0.0,0.0
255500,1.0532842385828497e-06,3.1054151144050616e-07,9.438933151714467e-56,5.7705166368324376e-173,0.0,0.0,0.0,0.0
255600,1.0512116252122679e-06,3.0986482394738033e-07,7.880376720725653e-56,3.6054421498445354e-173,0.0,0.0,0.0,0.0
255700,1.0491432369530071e-06,3.091925089263405e-07,6.578221930829429e-56,2.2520452637501524e-173,0.0,0.0,0.0,0.0
255800,1.047079138915319e-06,3.085246218936011e-07,5.490444881009512e-56,1.4062756213599245e-173,0.0,0.0,0.0,0.0
255900,1.0450193956102871e-06,3.0786121833418163e-07,4.581883299593741e-56,8.778868231193243e-174,0.0,0.0,0.0,0.0
256000,1.0429640709443283e-06,3.072023536976868e-07,3.8231204757492503e-56,5.478748467228462e-174,0.0,0.0,0.0,0.0
256100,1.0409132282133299e-06,3.065480833941229e-07,3.1895500182193876e-56,3.4182115972792187e-174,0.0,0.0,0.0,0.0
256200,1.038866930097123e-06,3.058984627896563e-07,2.6605922588257632e-56,2.1320199974387637e-174,0.0,0.0,0.0,0.0
256300,1.0368252386542214e-06,3.052535472023769e-07,2.2190378089791014e-56,1.3294082018036368e-174,0.0,0.0,0.0,0.0
256400,1.0347882153164042e-06,3.046133918978574e-07,1.850497717276922e-56,8.287054274811086e-175,0.0,0.0,0.0,0.0
256500,1.0327559208835943e-06,3.0397805208495415e-07,1.542942984863459e-56,5.164363011922059e-175,0.0,0.0,0.0,0.0
256600,1.0307284155188782e-06,3.03347582911267e-07,1.2863189733559195e-56,3.217422467088421e-175,0.0,0.0,0.0,0.0
256700,1.02870575874359e-06,3.027220394588906e-07,1.0722225724638897e-56,2.0038913367377525e-175,0.0,0.0,0.0,0.0
256800,1.026688009432582e-06,3.021014767397947e-07,8.93631952222381e-57,1.2477138465550929e-175,0.0,0.0,0.0,0.0
256900,1.0246752258096582e-06,3.0148594969138144e-07,7.446803678955293e-57,7.766593430788138e-176,0.0,0.0,0.0,0.0
257000,1.0226674654428566e-06,3.008755131720428e-07,6.204668644738506e-57,4.833045646188166e-176,0.0,0.0,0.0,0.0
257100,1.0206647852403431e-06,3.002702219564831e-07,5.168978845959507e-57,3.0066714385822278e-176,0.0,0.0,0.0,0.0
257200,1.0186672414459645e-06,2.9967013073111075e-07,4.305547542735554e-57,1.8699319267027424e-176,0.0,0.0,0.0,0.0
257300,1.0166748896354346e-06,2.990752940895884e-07,3.585828348759086e-57,1.162626909603226e-176,0.0,0.0,0.0,0.0
257400,1.0146877847119665e-06,2.984857665279114e-07,2.985988125628341e-57,7.2265280728838665e-177,0.0,0.0,0.0,0.0
257500,1.012705980902827e-06,2.9790160243983925e-07,2.4861316885257037e-57,4.490490344884511e-177,0.0,0.0,0.0,0.0
257600,1.0107295317552747e-06,2.9732285611220534e-07,2.0696535599408951e-57,2.78953997366025e-177,0.0,0.0,0.0,0.0
257700,1.008758490133346e-06,2.9674958171997925e-07,1.722696031780625e-57,1.7323919651012937e-177,0.0,0.0,0.0,0.0
257800,1.0067929082140602e-06,2.9618183332162606e-07,1.433696168638216e-57,1.0755596021381968e-177,0.0,0.0,0.0,0.0
257900,1.0048328374843371e-06,2.956196648541872e-07,1.1930072112190691e-57,6.67571138430983e-178,0.0,0.0,0.0,0.0
258000,1.002878328737706e-06,2.9506313012833944e-07,9.925822070178782e-58,4.1422410866890347e-178,0.0,0.0,0.0,0.0
258100,1.0009294320713336e-06,2.945122828235936e-07,8.257096793095271e-58,2.569495972778785e-178,0.0,0.0,0.0,0.0
258200,9.989861968830604e-07,2.939671764832728e-07,6.86792807385363e-58,1.5934383304706027e-178,0.0,0.0,0.0,0.0
258300,9.970486718685508e-07,2.9342786450959666e-07,5.7116498284792075e-58,9.878643844209026e-179,0.0,0.0,0.0,0.0
258400,9.951169050186523e-07,2.9289440015859204e-07,4.749357723410368e-58,6.122575446636641e-179,0.0,0.0,0.0,0.0
258500,9.93190943616971e-07,2.9236683653505216e-07,3.9486229299957955e-58,3.793549124915625e-179,0.0,0.0,0.0,0.0
258600,9.912708342373888e-07,2.9184522658751137e-07,3.282418238934213e-58,2.349806109542876e-179,0.0,0.0,0.0,0.0
258700,9.893566227417639e-07,2.9132962310310637e-07,2.728221605830917e-58,1.4551008496900992e-179,0.0,0.0,0.0,0.0
258800,9.87448354277808e-07,2.9082007870236403e-07,2.267267922212895e-58,9.00801103223947e-180,0.0,0.0,0.0,0.0
258900,9.855460732771353e-07,2.9031664583410715e-07,1.8839245953585683e-58,5.574930708796317e-180,0.0,0.0,0.0,0.0
259000,9.836498234531772e-07,2.8981937677016513e-07,1.5651705270851377e-58,3.4492509117571204e-180,0.0,0.0,0.0,0.0
259100,9.817596477997483e-07,2.89328323600181e-07,1.3001614334221012e-58,2.133461701306219e-180,0.0,0.0,0.0,0.0
259200,9.79875588589119e-07,2.888435382262966e-07,1.0798672505769777e-58,1.319227402563799e-180,0.0,0.0,0.0,0.0
259300,9.779976873706067e-07,2.8836507235785114e-07,8.967697170824258e-59,8.155098779683227e-181,0.0,0.0,0.0,0.0
259400,9.761259849692368e-07,2.878929775060456e-07,7.4461018238478025e-59,5.039802729008528e-181,0.0,0.0,0.0,0.0
259500,9.742605214844988e-07,2.8742730497851987e-07,6.181793310581572e-59,3.113670114567597e-181,0.0,0.0,0.0,0.0
259600,9.72401336289068e-07,2.869681058739925e-07,5.131418818265495e-59,1.9231201068788695e-181,0.0,0.0,0.0,0.0
259700,9.705484680280293e-07,2.8651543107683827e-07,4.25890465593792e-59,1.187449006064193e-181,0.0,0.0,0.0,0.0
259800,9.687019546177617e-07,2.8606933125154076e-07,3.5342384352551695e-59,7.329903843462287e-182,0.0,0.0,0.0,0.0
259900,9.668618332453668e-07,2.856298568372529e-07,2.9324542570560317e-59,4.523309826173028e-182,0.0,0.0,0.0,0.0
260000,9.650281403679616e-07,2.8519705804227177e-07,2.432787187783161e-59,2.7905457299794153e-182,0.0,0.0,0.0,0.0
260100,9.632009117120838e-07,2.847709848384307e-07,2.017968888673659e-59,1.7210627350627914e-182,0.0,0.0,0.0,0.0
260200,9.613801822734692e-07,2.8435168695552675e-07,1.6736409198000177e-59,1.0611554477336843e-182,0.0,0.0,0.0,0.0
260300,9.595659863165853e-07,2.8393921387576805e-07,1.387866131634601e-59,6.540878231208798e-183,0.0,0.0,0.0,0.0
260400,9.577583573747678e-07,2.835336148279906e-07,1.150721805092559e-59,4.0305830080554565e-183,0.0,0.0,0.0,0.0
260500,9.559573282496842e-07,2.831349387821084e-07,9.539609126431074e-60,2.482986879272044e-183,0.0,0.0,0.0,0.0
260600,9.541629310120823e-07,2.8274323444335804e-07,7.907301363676499e-60,1.529169858351911e-183,0.0,0.0,0.0,0.0
260700,9.523751970013456e-07,2.823585502465428e-07,6.553351676506112e-60,9.41481483019266e-184,0.0,0.0,0.0,0.0
260800,9.505941568263232e-07,2.819809343503524e-07,5.430453892297407e-60,5.794855166871236e-184,0.0,0.0,0.0,0.0
