True Amplitude,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
689100,2.2992554470678833e-07,3.997931106670354e-08,2.8992887424495714e-11,0.0,0.0,0.0,0.0,0.0
689200,2.3003568394520795e-07,3.9941200251280706e-08,2.802784698779845e-11,0.0,0.0,0.0,0.0,0.0
689300,2.3014581921744565e-07,3.990301938833675e-08,2.70928941215423e-11,0.0,0.0,0.0,0.0,0.0
689400,2.3025595005964933e-07,3.986476876450396e-08,2.6187163210005883e-11,0.0,0.0,0.0,0.0,0.0
689500,2.3036607600848833e-07,3.9826448666733454e-08,2.530981107241846e-11,0.0,0.0,0.0,0.0,0.0
689600,2.3047619660115906e-07,3.978805938229332e-08,2.446001646191614e-11,0.0,0.0,0.0,0.0,0.0
689700,2.305863113753914e-07,3.974960119876631e-08,2.363697957317709e-11,0.0,0.0,0.0,0.0,0.0
689800,2.3069641986945357e-07,3.971107440404772e-08,2.2839921558650707e-11,0.0,0.0,0.0,0.0,0.0
689900,2.30806521622158e-07,3.967247928634368e-08,2.2068084053313028e-11,0.0,0.0,0.0,0.0,0.0
690000,2.3091661617286758e-07,3.963381613416898e-08,2.1320728707877546e-11,0.0,0.0,0.0,0.0,0.0
690100,2.3102670306150058e-07,3.9595085236344886e-08,2.0597136730370447e-11,0.0,0.0,0.0,0.0,0.0
690200,2.3113678182853702e-07,3.955628688199767e-08,1.9896608436001405e-11,0.0,0.0,0.0,0.0,0.0
690300,2.3124685201502414e-07,3.9517421360556476e-08,1.9218462805240513e-11,0.0,0.0,0.0,0.0,0.0
690400,2.3135691316258197e-07,3.947848896175131e-08,1.856203705002786e-11,0.0,0.0,0.0,0.0,0.0
690500,2.314669648134091e-07,3.943948997561146e-08,1.7926686188020644e-11,0.0,0.0,0.0,0.0,0.0
690600,2.3157700651028847e-07,3.9400424692463673e-08,1.7311782624797267e-11,0.0,0.0,0.0,0.0,0.0
690700,2.31687037796593e-07,3.9361293402930034e-08,1.6716715743936505e-11,0.0,0.0,0.0,0.0,0.0
690800,2.317970582162913e-07,3.9322096397926666e-08,1.6140891504874055e-11,0.0,0.0,0.0,0.0,0.0
690900,2.3190706731395365e-07,3.928283396866181e-08,1.558373204845246e-11,0.0,0.0,0.0,0.0,0.0
691000,2.3201706463475696e-07,3.924350640663397e-08,1.5044675310079162e-11,0.0,0.0,0.0,0.0,0.0
691100,2.3212704972449133e-07,3.920411400363051e-08,1.4523174640392369e-11,0.0,0.0,0.0,0.0,0.0
691200,2.3223702212956504e-07,3.916465705172593e-08,1.4018698433351199e-11,0.0,0.0,0.0,0.0,0.0
691300,2.3234698139701077e-07,3.912513584328007e-08,1.3530729761652573e-11,0.0,0.0,0.0,0.0,0.0
691400,2.32456927074491e-07,3.908555067093676e-08,1.3058766019388934e-11,0.0,0.0,0.0,0.0,0.0
691500,2.3256685871030365e-07,3.90459018276222e-08,1.260231857184565e-11,0.0,0.0,0.0,0.0,0.0
691600,2.3267677585338815e-07,3.900618960654319e-08,1.2160912412348183e-11,0.0,0.0,0.0,0.0,0.0
691700,2.3278667805333052e-07,3.896641430118597e-08,1.1734085826068648e-11,0.0,0.0,0.0,0.0,0.0
691800,2.3289656486036972e-07,3.892657620531452e-08,1.1321390060690001e-11,0.0,0.0,0.0,0.0,0.0
691900,2.3300643582540264e-07,3.888667561296903e-08,1.0922389003837455e-11,0.0,0.0,0.0,0.0,0.0
692000,2.3311629049999034e-07,3.884671281846463e-08,1.0536658867184862e-11,0.0,0.0,0.0,0.0,0.0
692100,2.3322612843636357e-07,3.88066881163899e-08,1.0163787877134823e-11,0.0,0.0,0.0,0.0,0.0
692200,2.3333594918742808e-07,3.8766601801605354e-08,9.803375971983153e-12,0.0,0.0,0.0,0.0,0.0
692300,2.334457523067709e-07,3.872645416924225e-08,9.455034505468703e-12,0.0,0.0,0.0,0.0,0.0
692400,2.3355553734866538e-07,3.8686245514701193e-08,9.118385956618688e-12,0.0,0.0,0.0,0.0,0.0
692500,2.336653038680773e-07,3.8645976133650615e-08,8.79306364578886e-12,0.0,0.0,0.0,0.0,0.0
692600,2.3377505142067027e-07,3.860564632202578e-08,8.47871145680712e-12,0.0,0.0,0.0,0.0,0.0
692700,2.3388477956281165e-07,3.856525637602716e-08,8.17498356512801e-12,0.0,0.0,0.0,0.0,0.0
692800,2.339944878515778e-07,3.852480659211947e-08,7.881544171899525e-12,0.0,0.0,0.0,0.0,0.0
692900,2.3410417584475984e-07,3.8484297267030314e-08,7.59806724385075e-12,0.0,0.0,0.0,0.0,0.0
693000,2.3421384310086973e-07,3.844372869774876e-08,7.324236258909003e-12,0.0,0.0,0.0,0.0,0.0
693100,2.3432348917914522e-07,3.8403101181524473e-08,7.059743957448918e-12,0.0,0.0,0.0,0.0,0.0
693200,2.344331136395558e-07,3.836241501586637e-08,6.804292099084486e-12,0.0,0.0,0.0,0.0,0.0
693300,2.345427160428087e-07,3.8321670498541297e-08,6.557591224909398e-12,0.0,0.0,0.0,0.0,0.0
693400,2.346522959503535e-07,3.828086792757319e-08,6.319360425097331e-12,0.0,0.0,0.0,0.0,0.0
693500,2.3476185292438885e-07,3.824000760124183e-08,6.089327111767142e-12,0.0,0.0,0.0,0.0,0.0
693600,2.3487138652786734e-07,3.819908981808151e-08,5.867226797024427e-12,0.0,0.0,0.0,0.0,0.0
693700,2.349808963245014e-07,3.815811487688034e-08,5.652802876091194e-12,0.0,0.0,0.0,0.0,0.0
693800,2.3509038187876863e-07,3.811708307667896e-08,5.445806415430899e-12,0.0,0.0,0.0,0.0,0.0
693900,2.3519984275591795e-07,3.80759947167694e-08,5.2459959457822555e-12,0.0,0.0,0.0,0.0,0.0
694000,2.3530927852197448e-07,3.8034850096694245e-08,5.053137260015166e-12,0.0,0.0,0.0,0.0,0.0
694100,2.3541868874374554e-07,3.799364951624564e-08,4.867003215718598e-12,0.0,0.0,0.0,0.0,0.0
694200,2.3552807298882606e-07,3.795239327546395e-08,4.687373542436569e-12,0.0,0.0,0.0,0.0,0.0
694300,2.3563743082560424e-07,3.791108167463724e-08,4.514034653464833e-12,0.0,0.0,0.0,0.0,0.0
694400,2.3574676182326693e-07,3.7869715014300086e-08,4.346779462125771e-12,0.0,0.0,0.0,0.0,0.0
694500,2.3585606555180556e-07,3.782829359523244e-08,4.18540720243468e-12,0.0,0.0,0.0,0.0,0.0
694600,2.3596534158202093e-07,3.778681771845917e-08,4.0297232540757044e-12,0.0,0.0,0.0,0.0,0.0
694700,2.3607458948552965e-07,3.774528768524879e-08,3.879538971606286e-12,0.0,0.0,0.0,0.0,0.0
694800,2.3618380883476895e-07,3.770370379711255e-08,3.734671517806167e-12,0.0,0.0,0.0,0.0,0.0
694900,2.3629299920300262e-07,3.766206635580383e-08,3.5949437010918054e-12,0.0,0.0,0.0,0.0,0.0
695000,2.3640216016432606e-07,3.762037566331716e-08,3.460183816917546e-12,0.0,0.0,0.0,0.0,0.0
695100,2.365112912936724e-07,3.7578632021887084e-08,3.3302254930825416e-12,0.0,0.0,0.0,0.0,0.0
695200,2.3662039216681748e-07,3.753683573398783e-08,3.2049075388669573e-12,0.0,0.0,0.0,0.0,0.0
695300,2.3672946236038553e-07,3.7494987102332186e-08,3.084073797921365e-12,0.0,0.0,0.0,0.0,0.0
695400,2.368385014518546e-07,3.745308642987065e-08,2.9675730048313876e-12,0.0,0.0,0.0,0.0,0.0
695500,2.36947509019562e-07,3.7411134019790885e-08,2.8552586452844486e-12,0.0,0.0,0.0,0.0,0.0
695600,2.370564846427096e-07,3.7369130175516864e-08,2.746988819763342e-12,0.0,0.0,0.0,0.0,0.0
695700,2.371654279013699e-07,3.732707520070783e-08,2.642626110695133e-12,0.0,0.0,0.0,0.0,0.0
695800,2.372743383764906e-07,3.7284969399258045e-08,2.5420374529816077e-12,0.0,0.0,0.0,0.0,0.0
695900,2.3738321564990055e-07,3.724281307529578e-08,2.4450940078410865e-12,0.0,0.0,0.0,0.0,0.0
696000,2.3749205930431493e-07,3.7200606533182475e-08,2.3516710398922597e-12,0.0,0.0,0.0,0.0,0.0
696100,2.376008689233409e-07,3.7158350077512356e-08,2.261647797409473e-12,0.0,0.0,0.0,0.0,0.0
696200,2.3770964409148277e-07,3.71160440131116e-08,2.174907395682206e-12,0.0,0.0,0.0,0.0,0.0
696300,2.378183843941475e-07,3.707368864503754e-08,2.0913367034122355e-12,0.0,0.0,0.0,0.0,0.0
696400,2.3792708941764994e-07,3.7031284278578205e-08,2.0108262320811326e-12,0.0,0.0,0.0,0.0,0.0
696500,2.3803575874921832e-07,3.69888312192517e-08,1.9332700282240313e-12,0.0,0.0,0.0,0.0,0.0
696600,2.3814439197699944e-07,3.6946329772805175e-08,1.8585655685449585e-12,0.0,0.0,0.0,0.0,0.0
696700,2.382529886900642e-07,3.690378024521481e-08,1.786613657811504e-12,0.0,0.0,0.0,0.0,0.0
696800,2.383615484784128e-07,3.686118294268477e-08,1.7173183294656836e-12,0.0,0.0,0.0,0.0,0.0
696900,2.384700709329801e-07,3.681853817164661e-08,1.6505867488904613e-12,0.0,0.0,0.0,0.0,0.0
697000,2.385785556456408e-07,3.6775846238759015e-08,1.5863291192723222e-12,0.0,0.0,0.0,0.0,0.0
697100,2.3868700220921497e-07,3.673310745090698e-08,1.5244585899998066e-12,0.0,0.0,0.0,0.0,0.0
697200,2.3879541021747303e-07,3.669032211520114e-08,1.4648911675404492e-12,0.0,0.0,0.0,0.0,0.0
697300,2.3890377926514106e-07,3.664749053897757e-08,1.4075456287393805e-12,0.0,0.0,0.0,0.0,0.0
697400,2.390121089479064e-07,3.660461302979703e-08,1.3523434364825467e-12,0.0,0.0,0.0,0.0,0.0
697500,2.391203988624226e-07,3.65616898954443e-08,1.2992086576701493e-12,0.0,0.0,0.0,0.0,0.0
697600,2.392286486063144e-07,3.651872144392798e-08,1.2480678834455255e-12,0.0,0.0,0.0,0.0,0.0
697700,2.3933685777818336e-07,3.647570798347986e-08,1.1988501516269762e-12,0.0,0.0,0.0,0.0,0.0
697800,2.394450259776129e-07,3.643264982255425e-08,1.1514868712893809e-12,0.0,0.0,0.0,0.0,0.0
697900,2.395531528051736e-07,3.638954726982771e-08,1.1059117494447028e-12,0.0,0.0,0.0,0.0,0.0
698000,2.396612378624279e-07,3.634640063419862e-08,1.0620607197713064e-12,0.0,0.0,0.0,0.0,0.0
698100,2.397692807519359e-07,3.630321022478639e-08,1.0198718733419393e-12,0.0,0.0,0.0,0.0,0.0
698200,2.398772810772601e-07,3.625997635093139e-08,9.792853913021837e-13,0.0,0.0,0.0,0.0,0.0
698300,2.399852384429706e-07,3.6216699322194306e-08,9.402434794520963e-13,0.0,0.0,0.0,0.0,0.0
698400,2.4009315245465015e-07,3.6173379448355616e-08,9.026903046836362e-13,0.0,0.0,0.0,0.0,0.0
698500,2.402010227188994e-07,3.613001703941539e-08,8.665719332286302e-13,0.0,0.0,0.0,0.0,0.0
698600,2.403088488433418e-07,3.608661240559283e-08,8.318362706719981e-13,0.0,0.0,0.0,0.0,0.0
698700,2.4041663043662895e-07,3.604316585732556e-08,7.984330036866613e-13,0.0,0.0,0.0,0.0,0.0
698800,2.4052436710844526e-07,3.5999677705269646e-08,7.663135434464179e-13,0.0,0.0,0.0,0.0,0.0
698900,2.4063205846951307e-07,3.5956148260299057e-08,7.3543097067479e-13,0.0,0.0,0.0,0.0,0.0
699000,2.4073970413159796e-07,3.591257783350498e-08,7.057399822886008e-13,0.0,0.0,0.0,0.0,0.0
699100,2.408473037075134e-07,3.586896673619594e-08,6.771968395952322e-13,0.0,0.0,0.0,0.0,0.0
699200,2.4095485681112593e-07,3.582531527989721e-08,6.497593180040439e-13,0.0,0.0,0.0,0.0,0.0
699300,2.410623630573601e-07,3.5781623776350216e-08,6.233866582132249e-13,0.0,0.0,0.0,0.0,0.0
699400,2.411698220622033e-07,3.573789253751258e-08,5.980395188334937e-13,0.0,0.0,0.0,0.0,0.0
699500,2.4127723344271095e-07,3.569412187555765e-08,5.736799304117257e-13,0.0,0.0,0.0,0.0,0.0
699600,2.413845968170108e-07,3.5650312102873864e-08,5.502712508176972e-13,0.0,0.0,0.0,0.0,0.0
699700,2.414919118043087e-07,3.5606463532064884e-08,5.277781219585392e-13,0.0,0.0,0.0,0.0,0.0
699800,2.415991780248927e-07,3.556257647594905e-08,5.061664277855447e-13,0.0,0.0,0.0,0.0,0.0
699900,2.417063951001386e-07,3.5518651247558845e-08,4.854032535593041e-13,0.0,0.0,0.0,0.0,0.0
700000,2.41813562652514e-07,3.547468816014102e-08,4.654568463398613e-13,0.0,0.0,0.0,0.0,0.0
700100,2.4192068030558393e-07,3.543068752715604e-08,4.462965766688402e-13,0.0,0.0,0.0,0.0,0.0
700200,2.4202774768401493e-07,3.538664966227764e-08,4.278929014117171e-13,0.0,0.0,0.0,0.0,0.0
700300,2.421347644135804e-07,3.5342574879392886e-08,4.102173277290947e-13,0.0,0.0,0.0,0.0,0.0
700400,2.422417301211648e-07,3.5298463492601673e-08,3.9324237814610074e-13,0.0,0.0,0.0,0.0,0.0
700500,2.4234864443476915e-07,3.525431581621632e-08,3.7694155669028096e-13,0.0,0.0,0.0,0.0,0.0
700600,2.424555069835151e-07,3.521013216476157e-08,3.612893160686148e-13,0.0,0.0,0.0,0.0,0.0
700700,2.4256231739764995e-07,3.516591285297425e-08,3.462610258553497e-13,0.0,0.0,0.0,0.0,0.0
700800,2.42669075308551e-07,3.512165819580269e-08,3.318329416625317e-13,0.0,0.0,0.0,0.0,0.0
700900,2.4277578034873077e-07,3.5077368508406925e-08,3.1798217526614806e-13,0.0,0.0,0.0,0.0,0.0
701000,2.4288243215184103e-07,3.503304410615819e-08,3.046866656614108e-13,0.0,0.0,0.0,0.0,0.0
701100,2.4298903035267806e-07,3.4988685304638535e-08,2.9192515102101545e-13,0.0,0.0,0.0,0.0,0.0
701200,2.430955745871867e-07,3.494429241964085e-08,2.796771415311678e-13,0.0,0.0,0.0,0.0,0.0
701300,2.432020644924651e-07,3.489986576716856e-08,2.679228930807437e-13,0.0,0.0,0.0,0.0,0.0
701400,2.433084997067693e-07,3.485540566343505e-08,2.566433817792528e-13,0.0,0.0,0.0,0.0,0.0
701500,2.4341487986951796e-07,3.481091242486395e-08,2.4582027928023504e-13,0.0,0.0,0.0,0.0,0.0
701600,2.4352120462129663e-07,3.476638636808857e-08,2.354359288870075e-13,0.0,0.0,0.0,0.0,0.0
701700,2.4362747360386224e-07,3.4721827809951525e-08,2.2547332241850375e-13,0.0,0.0,0.0,0.0,0.0
701800,2.4373368646014774e-07,3.467723706750499e-08,2.1591607781317778e-13,0.0,0.0,0.0,0.0,0.0
701900,2.4383984283426647e-07,3.463261445801004e-08,2.0674841744976338e-13,0.0,0.0,0.0,0.0,0.0
702000,2.4394594237151633e-07,3.4587960298936455e-08,1.9795514716416589e-13,0.0,0.0,0.0,0.0,0.0
702100,2.4405198471838475e-07,3.4543274907962815e-08,1.8952163594210106e-13,0.0,0.0,0.0,0.0,0.0
702200,2.4415796952255244e-07,3.4498558602975956e-08,1.8143379626780988e-13,0.0,0.0,0.0,0.0,0.0
702300,2.442638964328984e-07,3.445381170207082e-08,1.7367806510966597e-13,0.0,0.0,0.0,0.0,0.0
702400,2.443697650995034e-07,3.4409034523550295e-08,1.6624138552380622e-13,0.0,0.0,0.0,0.0,0.0
702500,2.4447557517365527e-07,3.4364227385925104e-08,1.5911118885757978e-13,0.0,0.0,0.0,0.0,0.0
702600,2.445813263078524e-07,3.431939060791316e-08,1.52275377535072e-13,0.0,0.0,0.0,0.0,0.0
702700,2.4468701815580847e-07,3.42745245084399e-08,1.4572230840725374e-13,0.0,0.0,0.0,0.0,0.0
702800,2.4479265037245626e-07,3.422962940663778e-08,1.394407766499743e-13,0.0,0.0,0.0,0.0,0.0
702900,2.4489822261395244e-07,3.418470562184592e-08,1.3342000019328801e-13,0.0,0.0,0.0,0.0,0.0
703000,2.450037345376813e-07,3.413975347361022e-08,1.2764960466619693e-13,0.0,0.0,0.0,0.0,0.0
703100,2.4510918580225874e-07,3.409477328168303e-08,1.2211960884112867e-13,0.0,0.0,0.0,0.0,0.0
703200,2.452145760675373e-07,3.404976536602262e-08,1.168204105630356e-13,0.0,0.0,0.0,0.0,0.0
703300,2.4531990499460917e-07,3.40047300467935e-08,1.1174277314839488e-13,0.0,0.0,0.0,0.0,0.0
703400,2.454251722458109e-07,3.39596676443659e-08,1.0687781223966061e-13,0.0,0.0,0.0,0.0,0.0
703500,2.4553037748472746e-07,3.391457847931541e-08,1.0221698310124886e-13,0.0,0.0,0.0,0.0,0.0
703600,2.4563552037619605e-07,3.3869462872423116e-08,9.775206834348466e-14,0.0,0.0,0.0,0.0,0.0
703700,2.4574060058631026e-07,3.382432114467527e-08,9.347516606122135e-14,0.0,0.0,0.0,0.0,0.0
703800,2.4584561778242385e-07,3.377915361726272e-08,8.937867837433351e-14,0.0,0.0,0.0,0.0,0.0
703900,2.4595057163315486e-07,3.373396061158125e-08,8.54553003575342e-14,0.0,0.0,0.0,0.0,0.0
704000,2.4605546180838963e-07,3.368874244923105e-08,8.169800934741713e-14,0.0,0.0,0.0,0.0,0.0
704100,2.461602879792865e-07,3.364349945201635e-08,7.8100054614835e-14,0.0,0.0,0.0,0.0,0.0
704200,2.4626504981827987e-07,3.359823194194555e-08,7.465494739116258e-14,0.0,0.0,0.0,0.0,0.0
704300,2.463697469990837e-07,3.355294024123083e-08,7.135645123730122e-14,0.0,0.0,0.0,0.0,0.0
704400,2.4647437919669573e-07,3.35076246722877e-08,6.819857274451992e-14,0.0,0.0,0.0,0.0,0.0
704500,2.465789460874009e-07,3.346228555773516e-08,6.517555255662141e-14,0.0,0.0,0.0,0.0,0.0
704600,2.466834473487755e-07,3.341692322039524e-08,6.228185670320949e-14,0.0,0.0,0.0,0.0,0.0
704700,2.467878826596906e-07,3.3371537983292666e-08,5.951216823406107e-14,0.0,0.0,0.0,0.0,0.0
704800,2.468922517003157e-07,3.3326130169654954e-08,5.686137914497893e-14,0.0,0.0,0.0,0.0,0.0
704900,2.4699655415212274e-07,3.328070010291169e-08,5.43245825857135e-14,0.0,0.0,0.0,0.0,0.0
705000,2.471007896978895e-07,3.323524810669476e-08,5.1897065340875156e-14,0.0,0.0,0.0,0.0,0.0
705100,2.47204958021703e-07,3.318977450483788e-08,4.9574300574948446e-14,0.0,0.0,0.0,0.0,0.0
705200,2.4730905880896345e-07,3.31442796213761e-08,4.7351940832841724e-14,0.0,0.0,0.0,0.0,0.0
705300,2.4741309174638797e-07,3.309876378054602e-08,4.5225811287650395e-14,0.0,0.0,0.0,0.0,0.0
705400,2.4751705652201343e-07,3.305322730678527e-08,4.3191903227509285e-14,0.0,0.0,0.0,0.0,0.0
705500,2.4762095282520036e-07,3.300767052473205e-08,4.124636777370196e-14,0.0,0.0,0.0,0.0,0.0
705600,2.4772478034663656e-07,3.296209375922523e-08,3.93855098224233e-14,0.0,0.0,0.0,0.0,0.0
705700,2.4782853877834017e-07,3.291649733530393e-08,3.760578220277273e-14,0.0,0.0,0.0,0.0,0.0
705800,2.4793222781366313e-07,3.287088157820699e-08,3.590378004383734e-14,0.0,0.0,0.0,0.0,0.0
705900,2.48035847147295e-07,3.282524681337308e-08,3.4276235343892813e-14,0.0,0.0,0.0,0.0,0.0
706000,2.4813939647526566e-07,3.277959336644018e-08,3.272001173500211e-14,0.0,0.0,0.0,0.0,0.0
706100,2.4824287549494894e-07,3.2733921563245165e-08,3.123209943644778e-14,0.0,0.0,0.0,0.0,0.0
706200,2.4834628390506597e-07,3.268823172982377e-08,2.9809610390672006e-14,0.0,0.0,0.0,0.0,0.0
706300,2.4844962140568805e-07,3.2642524192410195e-08,2.84497735755891e-14,0.0,0.0,0.0,0.0,0.0
706400,2.4855288769824026e-07,3.259679927743647e-08,2.7149930487292482e-14,0.0,0.0,0.0,0.0,0.0
706500,2.4865608248550444e-07,3.2551057311532676e-08,2.5907530787395268e-14,0.0,0.0,0.0,0.0,0.0
706600,2.4875920547162237e-07,3.25052986215262e-08,2.4720128109418068e-14,0.0,0.0,0.0,0.0,0.0
706700,2.4886225636209885e-07,3.24595235344414e-08,2.358537601878433e-14,0.0,0.0,0.0,0.0,0.0
706800,2.489652348638048e-07,3.241373237749951e-08,2.2501024121187662e-14,0.0,0.0,0.0,0.0,0.0
706900,2.4906814068498016e-07,3.23679254781182e-08,2.1464914314233187e-14,0.0,0.0,0.0,0.0,0.0
707000,2.491709735352371e-07,3.2322103163910854e-08,2.0474977177438477e-14,0.0,0.0,0.0,0.0,0.0
707100,2.4927373312556316e-07,3.227626576268679e-08,1.952922849580636e-14,0.0,0.0,0.0,0.0,0.0
707200,2.4937641916832356e-07,3.2230413602450504e-08,1.8625765912355976e-14,0.0,0.0,0.0,0.0,0.0
707300,2.494790313772647e-07,3.2184547011401214e-08,1.7762765705145063e-14,0.0,0.0,0.0,0.0,0.0
707400,2.495815694675167e-07,3.213866631793279e-08,1.693847968443655e-14,0.0,0.0,0.0,0.0,0.0
707500,2.496840331555965e-07,3.209277185063313e-08,1.615123220582499e-14,0.0,0.0,0.0,0.0,0.0
707600,2.4978642215941034e-07,3.204686393828363e-08,1.539941729526891e-14,0.0,0.0,0.0,0.0,0.0
707700,2.498887361982569e-07,3.200094290985907e-08,1.4681495882088758e-14,0.0,0.0,0.0,0.0,0.0
707800,2.4999097499282973e-07,3.1955009094527054e-08,1.3995993136140453e-14,0.0,0.0,0.0,0.0,0.0
707900,2.5009313826521977e-07,3.190906282164731e-08,1.3341495905479386e-14,0.0,0.0,0.0,0.0,0.0
708000,2.5019522573891866e-07,3.1863104420771636e-08,1.2716650250966088e-14,0.0,0.0,0.0,0.0,0.0
708100,2.502972371388209e-07,3.1817134221643326e-08,1.21201590743615e-14,0.0,0.0,0.0,0.0,0.0
708200,2.503991721912265e-07,3.17711525541964e-08,1.1550779836588608e-14,0.0,0.0,0.0,0.0,0.0
708300,2.5050103062384326e-07,3.172515974855554e-08,1.1007322362944906e-14,0.0,0.0,0.0,0.0,0.0
708400,2.5060281216579015e-07,3.167915613503547e-08,1.0488646732144315e-14,0.0,0.0,0.0,0.0,0.0
708500,2.5070451654759845e-07,3.1633142044140126e-08,9.993661246183214e-15,0.0,0.0,0.0,0.0,0.0
708600,2.5080614350121575e-07,3.158711780656268e-08,9.521320478124495e-15,0.0,0.0,0.0,0.0,0.0
708700,2.5090769276000683e-07,3.154108375318468e-08,9.070623394978507e-15,0.0,0.0,0.0,0.0,0.0
708800,2.5100916405875704e-07,3.1495040215075454e-08,8.64061155296926e-15,0.0,0.0,0.0,0.0,0.0
708900,2.5111055713367465e-07,3.144898752349186e-08,8.230367362553784e-15,0.0,0.0,0.0,0.0,0.0
709000,2.512118717223923e-07,3.140292600987752e-08,7.839012420661197e-15,0.0,0.0,0.0,0.0,0.0
709100,2.513131075639699e-07,3.135685600586217e-08,7.465705907691762e-15,0.0,0.0,0.0,0.0,0.0
709200,2.5141426439889683e-07,3.1310777843261335e-08,7.109643046909545e-15,0.0,0.0,0.0,0.0,0.0
709300,2.5151534196909395e-07,3.126469185407561e-08,6.770053623941533e-15,0.0,0.0,0.0,0.0,0.0
709400,2.516163400179157e-07,3.121859837048983e-08,6.446200564166505e-15,0.0,0.0,0.0,0.0,0.0
709500,2.5171725829015255e-07,3.117249772487291e-08,6.137378565861282e-15,0.0,0.0,0.0,0.0,0.0
709600,2.5181809653203237e-07,3.112639024977688e-08,5.842912787043908e-15,0.0,0.0,0.0,0.0,0.0
709700,2.519188544912232e-07,3.108027627793619e-08,5.562157584018029e-15,0.0,0.0,0.0,0.0,0.0
709800,2.520195319168346e-07,3.103415614226737e-08,5.294495299698603e-15,0.0,0.0,0.0,0.0,0.0
709900,2.5212012855942026e-07,3.0988030175868156e-08,5.039335099865012e-15,0.0,0.0,0.0,0.0,0.0
710000,2.5222064417097913e-07,3.094189871201664e-08,4.796111855545876e-15,0.0,0.0,0.0,0.0,0.0
710100,2.5232107850495813e-07,3.089576208417095e-08,4.564285069810702e-15,0.0,0.0,0.0,0.0,0.0
710200,2.5242143131625313e-07,3.084962062596835e-08,4.343337847297205e-15,0.0,0.0,0.0,0.0,0.0
710300,2.5252170236121124e-07,3.0803474671224324e-08,4.132775904867985e-15,0.0,0.0,0.0,0.0,0.0
710400,2.526218913976325e-07,3.075732455393221e-08,3.932126621839546e-15,0.0,0.0,0.0,0.0,0.0
710500,2.5272199818477134e-07,3.0711170608262245e-08,3.7409381282873955e-15,0.0,0.0,0.0,0.0,0.0
710600,2.5282202248333864e-07,3.0665013168560606e-08,3.558778429983468e-15,0.0,0.0,0.0,0.0,0.0
710700,2.529219640555031e-07,3.061885256934912e-08,3.3852345685687416e-15,0.0,0.0,0.0,0.0,0.0
710800,2.5302182266489277e-07,3.0572689145324055e-08,3.2199118156187225e-15,0.0,0.0,0.0,0.0,0.0
710900,2.531215980765964e-07,3.0526523231355306e-08,3.062432899306702e-15,0.0,0.0,0.0,0.0,0.0
711000,2.5322129005716557e-07,3.048035516248586e-08,2.9124372624123273e-15,0.0,0.0,0.0,0.0,0.0
711100,2.533208983746157e-07,3.043418527393082e-08,2.7695803504728573e-15,0.0,0.0,0.0,0.0,0.0
711200,2.5342042279842723e-07,3.038801390107629e-08,2.6335329289144405e-15,0.0,0.0,0.0,0.0,0.0
711300,2.5351986309954775e-07,3.0341841379478946e-08,2.5039804280455368e-15,0.0,0.0,0.0,0.0,0.0
711400,2.5361921905039247e-07,3.0295668044864876e-08,2.380622314831729e-15,0.0,0.0,0.0,0.0,0.0
711500,2.537184904248459e-07,3.024949423312857e-08,2.263171490413377e-15,0.0,0.0,0.0,0.0,0.0
711600,2.538176769982634e-07,3.020332028033233e-08,2.151353712365238e-15,0.0,0.0,0.0,0.0,0.0
711700,2.5391677854747186e-07,3.015714652270515e-08,2.0449070407311972e-15,0.0,0.0,0.0,0.0,0.0
711800,2.5401579485077083e-07,3.0110973296641565e-08,1.9435813069054865e-15,0.0,0.0,0.0,0.0,0.0
711900,2.5411472568793436e-07,3.0064800938701084e-08,1.847137604465619e-15,0.0,0.0,0.0,0.0,0.0
712000,2.5421357084021124e-07,3.001862978560699e-08,1.7553478010928926e-15,0.0,0.0,0.0,0.0,0.0
712100,2.543123300903262e-07,2.997246017424514e-08,1.6679940707513442e-15,0.0,0.0,0.0,0.0,0.0
712200,2.544110032224816e-07,2.992629244166335e-08,1.5848684453245513e-15,0.0,0.0,0.0,0.0,0.0
712300,2.545095900223575e-07,2.988012692507013e-08,1.5057723849412269e-15,0.0,0.0,0.0,0.0,0.0
712400,2.546080902771127e-07,2.983396396183347e-08,1.4305163662471732e-15,0.0,0.0,0.0,0.0,0.0
712500,2.5470650377538593e-07,2.9787803889480083e-08,1.3589194879105878e-15,0.0,0.0,0.0,0.0,0.0
712600,2.548048303072968e-07,2.9741647045694267e-08,1.2908090926744828e-15,0.0,0.0,0.0,0.0,0.0
712700,2.5490306966444584e-07,2.969549376831639e-08,1.2260204052940782e-15,0.0,0.0,0.0,0.0,0.0
712800,2.5500122163991563e-07,2.9649344395342355e-08,1.1643961857237647e-15,0.0,0.0,0.0,0.0,0.0
712900,2.550992860282719e-07,2.96031992649221e-08,1.1057863969419728e-15,0.0,0.0,0.0,0.0,0.0
713000,2.551972626255634e-07,2.9557058715358334e-08,1.0500478868241753e-15,0.0,0.0,0.0,0.0,0.0
713100,2.552951512293228e-07,2.951092308510571e-08,9.970440834984015e-16,0.0,0.0,0.0,0.0,0.0
713200,2.553929516385677e-07,2.9464792712769443e-08,9.46644703637842e-16,0.0,0.0,0.0,0.0,0.0
713300,2.5549066365379995e-07,2.9418667937103827e-08,8.987254731671552e-16,0.0,0.0,0.0,0.0,0.0
